Country,Sex,Age_Group,Income,Happiness,Mental_Health,Enrollment,Unemployment,Decriminalization,Imprisonment days,Drug law offences,Number of sites with NSP,Total Direct Expenditure,Risk
Norway,1,25,61079,74,59,80,3,0.0,180,17518.0,1,224.9,0.0
Norway,1,25,99092,75,60,82,3,0.0,180,17518.0,1,224.9,0.0001264745052277
Norway,1,25,59080,75,60,81,3,0.0,180,17518.0,1,224.9,0.0
Norway,1,25,105614,75,60,0,4,0.0,180,17518.0,1,224.9,8.126419491424094e-05
Norway,1,25,106520,75,61,0,4,0.0,180,17518.0,1,224.9,0.0
Portugal,1,25,25332,70,89,77,4,0.8,0,8308.0,252,71.7,0.0001984926720377
Portugal,1,25,28876,70,89,74,6,0.8,0,8308.0,252,71.7,0.0001392786437476
Portugal,1,25,6996,70,89,65,7,0.8,0,8308.0,252,71.7,0.0
Portugal,1,25,28679,69,88,66,7,0.8,0,8308.0,252,71.7,0.0
Portugal,1,25,15657,51,87,67,7,0.8,0,8308.0,252,71.7,0.0001035879799969
Portugal,1,25,23092,51,89,68,9,0.8,0,8308.0,252,71.7,5.256292185652472e-05
Portugal,1,25,10783,48,87,69,10,0.8,0,8308.0,252,71.7,5.0649727831401846e-05
Portugal,1,25,21137,49,88,70,12,0.8,0,8308.0,252,71.7,4.758149021491288e-05
Portugal,1,25,29373,49,85,71,15,0.8,0,8308.0,252,71.7,0.0
Portugal,1,25,15191,51,83,77,16,0.8,0,8308.0,252,71.7,0.0
Portugal,1,25,28201,55,82,74,13,0.8,0,8308.0,252,71.7,0.0
Portugal,1,25,31869,56,81,0,12,0.8,0,8308.0,252,71.7,0.0
Portugal,1,25,26131,59,84,0,11,0.8,0,8308.0,252,71.7,0.0082112409205714
Portugal,1,25,21012,60,86,0,8,0.8,0,8308.0,252,71.7,0.0001881337643722
Portugal,1,25,30506,56,83,0,6,0.8,0,8308.0,252,71.7,8.347937049269133e-05
Portugal,1,25,40812,58,86,0,6,0.8,0,8308.0,252,71.7,0.0065514026436899
Sweden,1,25,32821,69,53,80,10,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,25,42958,70,53,89,8,0.0,1095,118105.0,27,62.5,6.400062026723979e-05
Sweden,1,25,37970,71,55,91,7,0.0,1095,118105.0,27,62.5,5.69678711599392e-06
Sweden,1,25,34202,70,53,90,5,0.0,1095,118105.0,27,62.5,6.884266379996748e-05
Sweden,1,25,39097,68,55,89,4,0.0,1095,118105.0,27,62.5,0.0001183128634094
Sweden,1,25,25470,71,55,90,4,0.0,1095,118105.0,27,62.5,0.0106116443076264
Sweden,1,25,31322,73,54,88,5,0.0,1095,118105.0,27,62.5,0.0001429560601195
Sweden,1,25,39236,68,55,68,6,0.0,1095,118105.0,27,62.5,1.2241981119579946e-05
Sweden,1,25,43064,71,53,71,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,25,53727,76,56,72,7,0.0,1095,118105.0,27,62.5,4.134273611689873e-05
Sweden,1,25,34393,72,54,73,6,0.0,1095,118105.0,27,62.5,0.0002212225814308
Sweden,1,25,30809,74,54,73,6,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,25,29826,75,55,72,8,0.0,1095,118105.0,27,62.5,3.0147308496839776e-05
Sweden,1,25,41095,73,52,70,8,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,25,34719,73,53,67,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,25,54299,71,52,65,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,25,33975,73,54,81,8,0.0,1095,118105.0,27,62.5,0.0001642000024
Sweden,1,25,16995,72,54,79,7,0.0,1095,118105.0,27,62.5,8.335933126794636e-05
Sweden,1,25,48043,74,53,0,7,0.0,1095,118105.0,27,62.5,8.343764768823381e-06
Sweden,1,25,64019,73,52,0,6,0.0,1095,118105.0,27,62.5,1.53385258679779e-05
Sweden,1,25,40662,75,52,0,6,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,25,52833,73,54,0,6,0.0,1095,118105.0,27,62.5,0.0
Belgium,2,2,26182,69,45,80,9,1.0,0,52262.0,70,139.0,7.272155658105797e-05
Belgium,2,2,39113,70,46,89,8,1.0,0,52262.0,70,139.0,0.0
Belgium,2,2,45767,70,46,91,6,1.0,0,52262.0,70,139.0,6.909463975554951e-05
Belgium,2,2,21354,69,47,97,6,1.0,0,52262.0,70,139.0,5.248321065419565e-05
Belgium,2,2,33935,70,46,99,6,1.0,0,52262.0,70,139.0,2.1944045366357144e-05
Belgium,2,2,26666,72,48,100,7,1.0,0,52262.0,70,139.0,0.0
Belgium,2,2,49881,68,47,69,7,1.0,0,52262.0,70,139.0,0.0001834371163803
Belgium,2,2,44712,73,48,70,8,1.0,0,52262.0,70,139.0,0.0001881412829802
Belgium,2,2,33914,68,47,71,8,1.0,0,52262.0,70,139.0,0.0
Belgium,2,2,47318,71,49,71,7,1.0,0,52262.0,70,139.0,6.95105478122941e-05
Belgium,2,2,26872,69,48,70,6,1.0,0,52262.0,70,139.0,0.0
Belgium,2,2,13808,71,50,70,7,1.0,0,52262.0,70,139.0,0.0
Belgium,2,2,30295,69,53,69,8,1.0,0,52262.0,70,139.0,0.0001122513888183
Belgium,2,2,34219,70,50,69,7,1.0,0,52262.0,70,139.0,0.0002196127430174
Belgium,2,2,36761,69,50,68,7,1.0,0,52262.0,70,139.0,0.0
Belgium,2,2,60066,68,50,100,8,1.0,0,52262.0,70,139.0,0.0001077854569792
Belgium,2,2,47541,70,50,100,8,1.0,0,52262.0,70,139.0,0.0001558630916764
Belgium,2,2,53081,70,49,0,8,1.0,0,52262.0,70,139.0,0.0
Belgium,2,2,34443,68,49,0,7,1.0,0,52262.0,70,139.0,0.0
Belgium,2,2,63375,67,50,0,7,1.0,0,52262.0,70,139.0,0.0
Belgium,2,2,28903,67,50,0,5,1.0,0,52262.0,70,139.0,0.0
Finland,2,2,38543,69,52,83,15,0.0,180,27990.0,71,76.2,0.0
Finland,2,2,30958,70,55,84,14,0.0,180,27990.0,71,76.2,0.0
Finland,2,2,41301,71,52,84,13,0.0,180,27990.0,71,76.2,0.0
Finland,2,2,31401,69,54,86,11,0.0,180,27990.0,71,76.2,0.0
Finland,2,2,31712,70,54,89,11,0.0,180,27990.0,71,76.2,0.0
Finland,2,2,46796,69,53,90,10,0.0,180,27990.0,71,76.2,1.3995846606765788e-07
Finland,2,2,36795,70,51,90,10,0.0,180,27990.0,71,76.2,7.546981210628464e-05
Finland,2,2,35055,78,48,77,10,0.0,180,27990.0,71,76.2,0.0
Finland,2,2,35259,69,48,77,8,0.0,180,27990.0,71,76.2,0.000190093429826
Finland,2,2,31481,77,50,78,7,0.0,180,27990.0,71,76.2,3.7517905955229774e-05
Finland,2,2,63776,70,51,78,6,0.0,180,27990.0,71,76.2,0.0
Finland,2,2,42401,75,53,77,8,0.0,180,27990.0,71,76.2,0.0
Finland,2,2,46457,73,53,77,8,0.0,180,27990.0,71,76.2,0.0
Finland,2,2,31058,74,52,76,7,0.0,180,27990.0,71,76.2,4.871050887435983e-05
Finland,2,2,24736,74,53,75,7,0.0,180,27990.0,71,76.2,0.0
Finland,2,2,41802,73,51,97,8,0.0,180,27990.0,71,76.2,0.0001290317297603
Finland,2,2,31466,74,51,97,8,0.0,180,27990.0,71,76.2,0.0001055373232607
Finland,2,2,31756,76,47,0,9,0.0,180,27990.0,71,76.2,3.70652241290899e-05
Finland,2,2,26234,76,48,0,8,0.0,180,27990.0,71,76.2,0.0001071909742297
Finland,2,2,42139,78,48,0,8,0.0,180,27990.0,71,76.2,0.0
Finland,2,2,32218,79,48,0,7,0.0,180,27990.0,71,76.2,0.0
Finland,2,2,35872,76,49,0,6,0.0,180,27990.0,71,76.2,1.062950761445746e-05
Finland,2,2,33892,78,38,0,7,0.0,180,27990.0,71,76.2,0.0
France,2,2,14272,68,70,87,10,0.0,365,352473.0,500,205.8,6.676567864258413e-05
France,2,2,15674,70,71,87,8,0.0,365,352473.0,500,205.8,0.0
France,2,2,44348,68,71,86,8,0.0,365,352473.0,500,205.8,0.0001295807081121
France,2,2,35667,71,73,86,8,0.0,365,352473.0,500,205.8,1.0542381370581408e-05
France,2,2,19336,66,74,86,8,0.0,365,352473.0,500,205.8,0.0
France,2,2,38863,70,71,89,8,0.0,365,352473.0,500,205.8,0.000136648869198
France,2,2,37170,71,70,88,8,0.0,365,352473.0,500,205.8,0.0
France,2,2,50247,60,69,88,7,0.0,365,352473.0,500,205.8,0.0
France,2,2,43961,68,67,87,7,0.0,365,352473.0,500,205.8,2.8694056821480203e-05
France,2,2,40395,69,67,86,8,0.0,365,352473.0,500,205.8,4.264890148174143e-06
France,2,2,52546,65,69,87,8,0.0,365,352473.0,500,205.8,2.6513407665013283e-05
France,2,2,47934,66,68,87,8,0.0,365,352473.0,500,205.8,6.851702730924e-05
France,2,2,23229,64,66,87,9,0.0,365,352473.0,500,205.8,0.0
France,2,2,39569,62,66,87,9,0.0,365,352473.0,500,205.8,0.0
France,2,2,41560,66,66,88,10,0.0,365,352473.0,500,205.8,0.0001475158996481
France,2,2,36873,64,66,0,10,0.0,365,352473.0,500,205.8,0.0
France,2,2,37727,65,63,0,10,0.0,365,352473.0,500,205.8,0.0002501799865084
France,2,2,46734,67,67,0,9,0.0,365,352473.0,500,205.8,0.0001446301519257
Germany,2,2,31751,70,46,97,9,1.0,0,375379.0,349,343.2,0.0
Germany,2,2,36882,70,46,98,8,1.0,0,375379.0,349,343.2,0.0001313883493826
Germany,2,2,28714,71,45,99,7,1.0,0,375379.0,349,343.2,0.000122195301016
Germany,2,2,57650,70,45,100,7,1.0,0,375379.0,349,343.2,0.0
Germany,2,2,35108,70,48,100,8,1.0,0,375379.0,349,343.2,0.0001635795751342
Germany,2,2,45286,66,48,100,9,1.0,0,375379.0,349,343.2,0.0
Germany,2,2,34968,70,49,100,10,1.0,0,375379.0,349,343.2,5.589783948794576e-05
Germany,2,2,48885,65,49,99,11,1.0,0,375379.0,349,343.2,7.598587349667564e-05
Germany,2,2,29927,66,48,98,10,1.0,0,375379.0,349,343.2,0.0
Germany,2,2,26084,65,50,95,8,1.0,0,375379.0,349,343.2,3.932572527910188e-05
Germany,2,2,30659,68,53,94,7,1.0,0,375379.0,349,343.2,7.607863719376284e-05
Germany,2,2,57478,63,52,92,7,1.0,0,375379.0,349,343.2,0.0
Germany,2,2,47992,69,52,92,6,1.0,0,375379.0,349,343.2,0.0
Germany,2,2,39110,68,52,90,5,1.0,0,375379.0,349,343.2,4.817169824219038e-05
Germany,2,2,30354,69,52,88,5,1.0,0,375379.0,349,343.2,0.0
Germany,2,2,43591,71,55,87,5,1.0,0,375379.0,349,343.2,0.0
Germany,2,2,36779,67,52,86,4,1.0,0,375379.0,349,343.2,1.456891459858958e-05
Germany,2,2,76023,69,52,0,4,1.0,0,375379.0,349,343.2,0.0001185146022979
Germany,2,2,39828,71,49,0,4,1.0,0,375379.0,349,343.2,0.0
Germany,2,2,57678,69,50,0,3,1.0,0,375379.0,349,343.2,0.0002235827951688
Germany,2,2,27120,73,51,0,3,1.0,0,375379.0,349,343.2,0.0
Germany,2,2,31483,70,48,0,3,1.0,0,375379.0,349,343.2,0.0
Germany,2,2,60987,71,41,0,3,1.0,0,375379.0,349,343.2,0.0001525203125987
Hungary,2,2,13329,69,17,100,10,0.0,730,7504.0,33,5.4,0.000148422797187
Hungary,2,2,22143,69,16,100,8,0.0,730,7504.0,33,5.4,0.0
Hungary,2,2,22551,70,17,100,6,0.0,730,7504.0,33,5.4,1.7200609972650956e-05
Hungary,2,2,16105,52,13,100,5,0.0,730,7504.0,33,5.4,0.0
Hungary,2,2,15344,52,13,99,7,0.0,730,7504.0,33,5.4,9.691999119163574e-05
Hungary,2,2,27743,70,14,98,7,0.0,730,7504.0,33,5.4,0.000246810781815
Hungary,2,2,24023,49,12,97,7,0.0,730,7504.0,33,5.4,0.0001441634905341
Hungary,2,2,29575,45,16,95,7,0.0,730,7504.0,33,5.4,0.0
Hungary,2,2,11853,50,15,94,10,0.0,730,7504.0,33,5.4,0.0
Hungary,2,2,14960,47,13,93,11,0.0,730,7504.0,33,5.4,8.789480111560874e-05
Hungary,2,2,24378,48,13,91,11,0.0,730,7504.0,33,5.4,0.0001368676739138
Hungary,2,2,23551,52,14,89,11,0.0,730,7504.0,33,5.4,0.0
Hungary,2,2,14053,54,12,92,10,0.0,730,7504.0,33,5.4,0.0
Hungary,2,2,25306,53,12,88,7,0.0,730,7504.0,33,5.4,3.9253428244856526e-05
Hungary,2,2,14500,60,13,0,6,0.0,730,7504.0,33,5.4,0.0
Hungary,2,2,35174,59,14,0,5,0.0,730,7504.0,33,5.4,0.0
Hungary,2,2,13651,61,11,0,4,0.0,730,7504.0,33,5.4,0.0
Hungary,2,2,20263,60,15,0,3,0.0,730,7504.0,33,5.4,0.0
Hungary,2,2,24565,59,13,0,3,0.0,730,7504.0,33,5.4,0.0
Italy,2,2,31395,69,47,76,8,1.0,0,61997.0,137,278.5,0.0001213044697923
Italy,2,2,29891,67,45,75,7,1.0,0,61997.0,137,278.5,0.0
Italy,2,2,32283,64,48,75,7,1.0,0,61997.0,137,278.5,9.535477890939756e-05
Italy,2,2,39737,68,46,76,6,1.0,0,61997.0,137,278.5,4.687020882591785e-05
Italy,2,2,54053,64,49,76,6,1.0,0,61997.0,137,278.5,2.5782703890584144e-05
Italy,2,2,30673,64,46,76,6,1.0,0,61997.0,137,278.5,0.0
Italy,2,2,44608,61,48,76,7,1.0,0,61997.0,137,278.5,0.0001059404429366
Italy,2,2,17728,58,50,77,8,1.0,0,61997.0,137,278.5,6.568382978978746e-05
Italy,2,2,44486,60,49,77,8,1.0,0,61997.0,137,278.5,0.0
Italy,2,2,31737,60,50,76,10,1.0,0,61997.0,137,278.5,8.783467216160803e-05
Italy,2,2,41100,58,49,77,12,1.0,0,61997.0,137,278.5,1.3200666989364302e-05
Italy,2,2,33057,58,51,77,12,1.0,0,61997.0,137,278.5,0.0
Italy,2,2,35317,62,53,0,11,1.0,0,61997.0,137,278.5,0.0001249248266775
Italy,2,2,23193,65,49,0,11,1.0,0,61997.0,137,278.5,2.7962682598845968e-05
Italy,2,2,47651,63,50,0,11,1.0,0,61997.0,137,278.5,0.0
Italy,2,2,43741,66,51,0,10,1.0,0,61997.0,137,278.5,0.000119274344159
Italy,2,2,29093,63,49,0,9,1.0,0,61997.0,137,278.5,6.727566804317481e-05
Lithuania,2,2,12902,71,37,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,2,5790,70,38,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,2,6775,70,37,100,15,0.5,0,3013.0,12,4.7,0.000316995253672
Lithuania,2,2,12601,71,37,100,16,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,2,20510,68,38,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,2,13784,70,35,100,12,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,2,14864,59,36,100,10,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,2,16653,58,35,100,8,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,2,5980,55,37,100,5,0.5,0,3013.0,12,4.7,5.285552586691828e-05
Lithuania,2,2,29356,54,33,100,4,0.5,0,3013.0,12,4.7,9.871937870053086e-05
Lithuania,2,2,27003,50,35,100,5,0.5,0,3013.0,12,4.7,4.542125229393781e-05
Lithuania,2,2,13920,54,33,100,13,0.5,0,3013.0,12,4.7,8.195533157255104e-05
Lithuania,2,2,12149,58,33,100,17,0.5,0,3013.0,12,4.7,1.6508258202015302e-05
Lithuania,2,2,22330,55,34,100,15,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,2,20395,61,32,100,13,0.5,0,3013.0,12,4.7,0.0001029278184424
Lithuania,2,2,33584,54,32,100,11,0.5,0,3013.0,12,4.7,0.0001942890537426
Lithuania,2,2,34022,58,32,99,10,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,2,24123,63,34,0,9,0.5,0,3013.0,12,4.7,0.000101427740978
Lithuania,2,2,36520,63,32,0,7,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,2,26761,61,33,0,7,0.5,0,3013.0,12,4.7,7.104207760639301e-05
Lithuania,2,2,24461,64,32,0,6,0.5,0,3013.0,12,4.7,0.000136309987532
Lithuania,2,2,28179,62,32,0,6,0.5,0,3013.0,12,4.7,5.709128784982386e-05
Lithuania,2,2,43862,63,40,0,8,0.5,0,3013.0,12,4.7,0.0
Lithuania,2,2,37475,65,39,0,7,0.5,0,3013.0,12,4.7,0.0
Netherlands,2,2,24323,69,66,84,6,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,2,51995,70,66,81,5,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,2,55620,69,65,80,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,2,51003,67,67,78,3,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,2,52846,69,66,79,2,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,2,22353,69,66,80,2,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,2,44734,68,63,80,2,1.0,0,18695.0,100,287.9,1.8869780684565816e-05
Netherlands,2,2,48538,75,62,81,3,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,2,56012,69,61,80,4,1.0,0,18695.0,100,287.9,0.0001759307676464
Netherlands,2,2,47111,73,62,80,5,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,2,41694,75,60,81,5,1.0,0,18695.0,100,287.9,4.69869333901314e-05
Netherlands,2,2,35935,69,60,82,4,1.0,0,18695.0,100,287.9,1.4164069315979946e-05
Netherlands,2,2,55556,73,58,83,3,1.0,0,18695.0,100,287.9,2.6061514655264467e-05
Netherlands,2,2,55059,75,62,83,4,1.0,0,18695.0,100,287.9,6.74251276105174e-07
Netherlands,2,2,39058,74,61,84,4,1.0,0,18695.0,100,287.9,3.560989426731389e-05
Netherlands,2,2,67636,73,61,88,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,2,24675,73,63,88,5,1.0,0,18695.0,100,287.9,1.3109207876286894e-05
Netherlands,2,2,73127,73,64,90,7,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,2,59874,74,65,90,7,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,2,37804,75,67,0,6,1.0,0,18695.0,100,287.9,7.26401966947586e-05
Netherlands,2,2,49350,74,66,0,6,1.0,0,18695.0,100,287.9,0.0002089499863191
Netherlands,2,2,57852,73,63,0,4,1.0,0,18695.0,100,287.9,5.330347931200779e-05
Netherlands,2,2,67804,76,66,0,3,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,2,49072,73,68,0,3,1.0,0,18695.0,100,287.9,0.0
Netherlands,2,2,63540,73,39,0,3,1.0,0,18695.0,100,287.9,0.0
Norway,2,2,61438,69,57,67,5,0.0,180,17518.0,1,224.9,3.251730100876737e-05
Norway,2,2,41471,69,60,68,4,0.0,180,17518.0,1,224.9,0.0
Norway,2,2,50114,70,58,68,3,0.0,180,17518.0,1,224.9,0.0
Norway,2,2,61244,69,57,70,3,0.0,180,17518.0,1,224.9,3.875902648453549e-05
Norway,2,2,49545,68,57,69,3,0.0,180,17518.0,1,224.9,0.0
Norway,2,2,76909,69,57,68,3,0.0,180,17518.0,1,224.9,4.017369660470324e-06
Norway,2,2,45837,70,56,69,4,0.0,180,17518.0,1,224.9,0.0001404272382242
Norway,2,2,65889,70,58,71,4,0.0,180,17518.0,1,224.9,0.0
Norway,2,2,78054,74,60,74,4,0.0,180,17518.0,1,224.9,0.0
Norway,2,2,78232,70,59,74,4,0.0,180,17518.0,1,224.9,4.177472943463875e-05
Norway,2,2,23182,73,60,76,3,0.0,180,17518.0,1,224.9,4.712169525907961e-05
Norway,2,2,69645,70,60,78,2,0.0,180,17518.0,1,224.9,0.0001887179654064
Norway,2,2,77963,71,60,78,2,0.0,180,17518.0,1,224.9,9.767811900654633e-05
Norway,2,2,41692,69,59,79,3,0.0,180,17518.0,1,224.9,0.0001390532323601
Norway,2,2,72645,77,58,80,3,0.0,180,17518.0,1,224.9,0.000102965902893
Norway,2,2,73510,70,57,81,3,0.0,180,17518.0,1,224.9,0.0
Norway,2,2,59920,73,59,80,3,0.0,180,17518.0,1,224.9,2.9681205702512714e-05
Norway,2,2,37775,77,59,82,3,0.0,180,17518.0,1,224.9,2.598376209850601e-06
Norway,2,2,61616,76,58,81,3,0.0,180,17518.0,1,224.9,0.0
Norway,2,2,79317,73,60,0,4,0.0,180,17518.0,1,224.9,1.883106053936866e-05
Norway,2,2,77517,74,59,0,4,0.0,180,17518.0,1,224.9,8.278110944838294e-05
Portugal,2,2,25669,70,90,77,4,0.8,0,8308.0,252,71.7,0.0
Portugal,2,2,14977,70,88,74,6,0.8,0,8308.0,252,71.7,0.0001350737772802
Portugal,2,2,25153,70,87,65,7,0.8,0,8308.0,252,71.7,0.0
Portugal,2,2,43018,69,88,66,7,0.8,0,8308.0,252,71.7,1.2350831029712886e-06
Portugal,2,2,27994,50,89,67,7,0.8,0,8308.0,252,71.7,0.0001173422433924
Portugal,2,2,24680,52,89,68,9,0.8,0,8308.0,252,71.7,0.0
Portugal,2,2,35326,49,87,69,10,0.8,0,8308.0,252,71.7,8.776131133626451e-05
Portugal,2,2,27743,50,87,70,12,0.8,0,8308.0,252,71.7,0.0
Portugal,2,2,36504,50,87,71,15,0.8,0,8308.0,252,71.7,1.5321267297327922e-05
Portugal,2,2,32864,51,83,77,16,0.8,0,8308.0,252,71.7,0.0001515980715451
Portugal,2,2,29871,54,82,74,13,0.8,0,8308.0,252,71.7,0.0
Portugal,2,2,27375,55,81,0,12,0.8,0,8308.0,252,71.7,0.0
Portugal,2,2,28447,57,84,0,11,0.8,0,8308.0,252,71.7,0.0
Portugal,2,2,27846,62,84,0,8,0.8,0,8308.0,252,71.7,0.0
Portugal,2,2,18679,57,85,0,6,0.8,0,8308.0,252,71.7,0.0
Portugal,2,2,31289,58,84,0,6,0.8,0,8308.0,252,71.7,0.0
Sweden,2,2,38980,70,55,80,10,0.0,1095,118105.0,27,62.5,3.51839157188974e-07
Sweden,2,2,44746,69,53,89,8,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,2,10909,70,55,91,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,2,36503,71,53,90,5,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,2,35720,68,54,89,4,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,2,25096,70,54,90,4,0.0,1095,118105.0,27,62.5,0.0001562030203837
Sweden,2,2,38651,73,55,88,5,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,2,28627,69,55,68,6,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,2,18862,73,51,71,7,0.0,1095,118105.0,27,62.5,0.0002401130656999
Sweden,2,2,45414,76,55,72,7,0.0,1095,118105.0,27,62.5,0.0001133544672039
Sweden,2,2,43839,71,56,73,6,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,2,46782,75,54,73,6,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,2,49582,73,54,72,8,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,2,54282,74,56,70,8,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,2,35643,74,52,67,7,0.0,1095,118105.0,27,62.5,6.035788364597215e-05
Sweden,2,2,29691,71,52,65,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,2,40731,72,54,81,8,0.0,1095,118105.0,27,62.5,1.936477677182687e-05
Sweden,2,2,25582,72,53,79,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,2,31415,73,53,0,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,2,2,39971,74,52,0,6,0.0,1095,118105.0,27,62.5,8.502903585698466e-05
Sweden,2,2,34908,73,54,0,6,0.0,1095,118105.0,27,62.5,2.479689927371612e-05
Sweden,2,2,53592,73,51,0,6,0.0,1095,118105.0,27,62.5,0.0
Belgium,2,3,25433,71,45,80,9,1.0,0,52262.0,70,139.0,0.0
Belgium,2,3,44837,70,46,89,8,1.0,0,52262.0,70,139.0,0.0001537783676617
Belgium,2,3,32663,69,44,91,6,1.0,0,52262.0,70,139.0,0.0001157258024611
Belgium,2,3,43958,68,47,97,6,1.0,0,52262.0,70,139.0,0.0001155775987386
Belgium,2,3,59208,69,47,99,6,1.0,0,52262.0,70,139.0,8.636016566950931e-05
Belgium,2,3,29341,71,46,100,7,1.0,0,52262.0,70,139.0,7.254812393004653e-05
Belgium,2,3,39555,68,48,69,7,1.0,0,52262.0,70,139.0,0.0
Belgium,2,3,70010,69,48,70,8,1.0,0,52262.0,70,139.0,0.0001209040742214
Belgium,2,3,31655,72,47,71,8,1.0,0,52262.0,70,139.0,0.0
Belgium,2,3,34510,68,48,71,7,1.0,0,52262.0,70,139.0,1.1321031503289034e-05
Belgium,2,3,34260,67,47,70,6,1.0,0,52262.0,70,139.0,3.944200272780397e-05
Belgium,2,3,42962,70,50,70,7,1.0,0,52262.0,70,139.0,5.5137835496834976e-05
Belgium,2,3,38937,70,49,69,8,1.0,0,52262.0,70,139.0,1.7155775600151749e-06
Belgium,2,3,45312,71,52,69,7,1.0,0,52262.0,70,139.0,0.0
Belgium,2,3,27958,68,50,68,7,1.0,0,52262.0,70,139.0,0.0001272241357143
Belgium,2,3,41901,67,49,100,8,1.0,0,52262.0,70,139.0,0.0
Belgium,2,3,28291,69,52,100,8,1.0,0,52262.0,70,139.0,0.0001096653290428
Belgium,2,3,32500,69,50,0,8,1.0,0,52262.0,70,139.0,0.0
Belgium,2,3,35317,69,50,0,7,1.0,0,52262.0,70,139.0,7.590661131716761e-05
Belgium,2,3,44264,68,50,0,7,1.0,0,52262.0,70,139.0,0.0
Belgium,2,3,25233,69,49,0,5,1.0,0,52262.0,70,139.0,0.0001575683170073
Finland,2,3,27184,69,53,83,15,0.0,180,27990.0,71,76.2,0.0
Finland,2,3,42674,69,51,84,14,0.0,180,27990.0,71,76.2,0.0
Finland,2,3,28748,69,52,84,13,0.0,180,27990.0,71,76.2,0.0
Finland,2,3,17674,70,53,86,11,0.0,180,27990.0,71,76.2,0.0
Finland,2,3,44362,70,53,89,11,0.0,180,27990.0,71,76.2,6.934052839562413e-05
Finland,2,3,28114,68,52,90,10,0.0,180,27990.0,71,76.2,0.0
Finland,2,3,32884,69,50,90,10,0.0,180,27990.0,71,76.2,0.0
Finland,2,3,33293,77,50,77,10,0.0,180,27990.0,71,76.2,7.494548678751551e-05
Finland,2,3,41039,68,48,77,8,0.0,180,27990.0,71,76.2,0.0
Finland,2,3,49051,74,48,78,7,0.0,180,27990.0,71,76.2,1.1190538367961896e-05
Finland,2,3,67451,69,49,78,6,0.0,180,27990.0,71,76.2,5.658307812462395e-05
Finland,2,3,32406,72,51,77,8,0.0,180,27990.0,71,76.2,6.938659324893297e-05
Finland,2,3,24691,76,52,77,8,0.0,180,27990.0,71,76.2,0.0
Finland,2,3,44275,72,51,76,7,0.0,180,27990.0,71,76.2,0.0
Finland,2,3,28580,73,51,75,7,0.0,180,27990.0,71,76.2,0.0001727533232707
Finland,2,3,41129,75,50,97,8,0.0,180,27990.0,71,76.2,0.0
Finland,2,3,33772,76,51,97,8,0.0,180,27990.0,71,76.2,0.000210886238661
Finland,2,3,43472,77,49,0,9,0.0,180,27990.0,71,76.2,0.0
Finland,2,3,54002,78,49,0,8,0.0,180,27990.0,71,76.2,0.000139790823055
Finland,2,3,31447,77,48,0,8,0.0,180,27990.0,71,76.2,0.0001815061469569
Finland,2,3,44131,79,48,0,7,0.0,180,27990.0,71,76.2,4.739614117244399e-05
Finland,2,3,48789,78,50,0,6,0.0,180,27990.0,71,76.2,0.0
